drugName,url,description
Ultravate,https://www.drugs.com/mtm/ultravate.html,halobetasol is a highly potent steroid that helps reduce inflammation in the body. ultravate (for the skin) is used to treat inflammation and itching caused by plaque psoriasis or skin conditions that respond to steroid medication. ultravate may also be used for purposes not listed in this medication guide.
Umeclidinium,https://www.drugs.com/mtm/umeclidinium.html,"umeclidinium is used to prevent airflow obstruction and reduce flare-ups in adults with copd (chronic obstructive pulmonary disease), including bronchitis and emphysema. umeclidinium is for use only in people with copd and should not be used to treat asthma. umeclidinium may also be used for purposes not listed in this medication guide."
Umeclidinium and vilanterol,https://www.drugs.com/mtm/umeclidinium-and-vilanterol.html,"umeclidinium and vilanterol is a combination medicine used to prevent airflow obstruction and reduce flare-ups in adults with copd (chronic obstructive pulmonary disease), including bronchitis and emphysema. umeclidinium and vilanterol is for use only in people with copd and should not be used to treat asthma. umeclidinium and vilanterol may also be used for purposes not listed in this medication guide."
Unasyn,https://www.drugs.com/mtm/unasyn.html,unasyn are penicillin antibiotics that fight bacteria. unasyn is a combination medicine used to treat many different types of infections caused by bacteria. unasyn may also be used for purposes not listed in this medication guide.
Unisom,https://www.drugs.com/mtm/unisom.html,"unisom is an antihistamine that reduces the effects of natural chemical histamine in the body. histamine can produce symptoms of sneezing, itching, watery eyes, and runny nose. antihistamines can cause drowsiness and are sometimes used a sleep aids. unisom is used to treat sneezing, runny nose, watery eyes, hives, skin rash, itching, and other cold or allergy symptoms. unisom is also used as a short-term treatment for sleep problems (insomnia). unisom may also be used for purposes not listed in this medication guide."
Upadacitinib,https://www.drugs.com/mtm/upadacitinib.html,upadacitinib is used to treat moderate to severe rheumatoid arthritis in adults after other treatments have failed. upadacitinib may also be used for purposes not listed in this medication guide.
Uplizna,https://www.drugs.com/uplizna.html,
Uptravi,https://www.drugs.com/uptravi.html,uptravi (selexipag) lowers blood pressure in your lungs by dilating (widening) blood vessels that supply blood to the lungs. uptravi is used to treat pulmonary arterial hypertension (pah). uptravi helps keep your condition from getting worse and helps lower your risk of needing to be hospitalized for pah.
Urecholine,https://www.drugs.com/mtm/urecholine.html,"urecholine is used to treat urinary retention (trouble urinating) that may be caused by surgery, delivering a baby, or other conditions. urecholine may also be used for purposes not listed in this medication guide."
Uribel,https://www.drugs.com/mtm/uribel.html,"hyoscyamine produces many effects in the body, including relief from muscle spasms. methenamine and methylene blue work as mild antiseptics that fight bacteria in the urine and bladder. phenyl salicylate is a mild pain reliever. sodium biphosphate is a form of phosphorus, which is a naturally occurring substance that is important in every cell in the body. uribel is a combination medicine used to treat bladder irritation (pain, spasms, inflammation) caused by urinary tract infection. uribel is also used to prevent bladder discomfort during a medical procedure. uribel may also be used for purposes not listed in this medication guide."
Uricalm,https://www.drugs.com/mtm/uricalm.html,"uricalm is a pain reliever that affects the lower part of your urinary tract (bladder and urethra). uricalm is used to treat urinary symptoms such as pain or burning, increased urination, and increased urge to urinate. these symptoms can be caused by infection, injury, surgery, catheter, or other conditions that irritate the bladder. uricalm will treat urinary symptoms, but this medication will not treat a urinary tract infection.. take any antibiotic that your doctor prescribes to treat an infection. uricalm may also be used for purposes not listed in this medication guide."
Urispas,https://www.drugs.com/mtm/urispas.html,"urispas reduces muscle spasms of the bladder and urinary tract. urispas is used to treat bladder symptoms such as painful urination, frequent or urgent urination, increased night-time urination, bladder pain, and incontinence (urine leakage). these bladder symptoms are often caused by overactive bladder, prostate enlargement, bladder infections, or irritation of the urethra. urispas will not treat a bladder infection. infections must be treated with an antibiotic. urispas may also be used for purposes not listed in this medication guide."
Urocit-K,https://www.drugs.com/mtm/urocit-k.html,"potassium is a mineral that is found in many foods and is needed for several functions of your body, especially the beating of your heart. urocit-k is used to treat a kidney stone condition called renal tubular acidosis. urocit-k may also be used for other purposes other than those listed in this medication guide."
Uro-Mag,https://www.drugs.com/mtm/uro-mag.html,"magnesium is a naturally occurring mineral. magnesium is important for many systems in the body especially the muscles and nerves. uro-mag is used as a supplement to maintain adequate magnesium in the body. uro-mag is also used as an antacid to treat indigestion, or as a laxative to relieve occasional constipation. uro-mag may also be used for purposes not listed in this medication guide."
Uroxatral,https://www.drugs.com/uroxatral.html,"uroxatral (alfuzosin) is an alpha-adrenergic (al-fa ad-ren-er-jk) blocker. uroxatral helps relax the muscles in the prostate and bladder neck, making it easier to urinate. uroxatral is used to improve urination in men with benign prostatic hyperplasia (enlarged prostate)."
